pesquisador;data/ano;pais;genero;idade;estilo
Indefinido 1;30/07/2016;Brasil;;de 30 a 40 anos;
Indefinido 1;04/08/2016;Brasil;;;
Indefinido 1;02/09/2016;Brasil;;de 60 a 70 anos;
Indefinido 1;15/09/2016;Brasil;;de 40 a 50 anos;
Indefinido 1;19/09/2016;Brasil;;;
Indefinido 1;22/09/2016;Brasil;;de 60 a 70 anos;
Indefinido 1;27/09/2016;Brasil;;de 40 a 50 anos;
Indefinido 1;28/09/2016;Brasil;;de 40 a 50 anos;
Indefinido 1;29/09/2016;Brasil;;;
Indefinido 1;29/09/2016;Brasil;;de 30 a 40 anos;
Indefinido 1;29/09/2016;Brasil;;de 30 a 40 anos;
Indefinido 1;29/09/2016;Brasil;;de 30 a 40 anos;
Indefinido 1;29/09/2016;Brasil;;de 30 a 40 anos;
Indefinido 1;02/10/2016;Brasil;;de 40 a 50 anos;
Indefinido 1;03/10/2016;Brasil;;de 50 a 60 anos;
Indefinido 1;13/10/2016;Brasil;;de 30 a 40 anos;
Indefinido 1;30/10/2016;Brasil;;de 40 a 50 anos;
Indefinido 1;07/11/2016;Brasil;;de 40 a 50 anos;
Indefinido 1;09/11/2016;Brasil;;de 40 a 50 anos;
Indefinido 1;13/11/2016;Brasil;;de 30 a 40 anos;
Indefinido 1;22/11/2016;Brasil;;;
Indefinido 1;22/11/2016;Brasil;;;
Indefinido 1;25/12/2016;Brasil;;de 30 a 40 anos;
Indefinido 1;06/01/2017;Brasil;;de 40 a 50 anos;
Indefinido 1;06/01/2017;Brasil;;de 40 a 50 anos;
Indefinido 1;01/02/2017;Brasil;;de 40 a 50 anos;
Indefinido 1;01/02/2017;Brasil;;de 40 a 50 anos;
Indefinido 1;27/02/2017;Brasil;;de 30 a 40 anos;
Indefinido 1;28/02/2017;Brasil;;de 30 a 40 anos;
Indefinido 1;08/03/2017;Brasil;;de 50 a 60 anos;
Indefinido 1;14/03/2017;Brasil;;acima de 70 anos;
Indefinido 1;19/03/2017;Brasil;;de 20 a 30 anos;
Indefinido 1;01/04/2017;Brasil;;de 60 a 70 anos;
Indefinido 1;08/04/2017;Brasil;;de 40 a 50 anos;
Indefinido 1;17/04/2017;Brasil;;de 40 a 50 anos;
Indefinido 1;18/04/2017;Brasil;;de 50 a 60 anos;
Indefinido 1;03/05/2017;Brasil;;de 40 a 50 anos;
Indefinido 1;04/05/2017;Brasil;;de 50 a 60 anos;
Indefinido 1;07/05/2017;Brasil;;de 50 a 60 anos;
Indefinido 1;09/05/2017;Brasil;;de 40 a 50 anos;
Indefinido 1;16/05/2017;Brasil;;de 50 a 60 anos;
Indefinido 1;01/06/2017;Brasil;;de 30 a 40 anos;
Indefinido 1;02/06/2017;Brasil;;;
Indefinido 1;23/06/2017;Brasil;;de 40 a 50 anos;
Indefinido 1;24/06/2017;Brasil;;de 40 a 50 anos;
Indefinido 1;24/06/2017;Brasil;;de 20 a 30 anos;
Indefinido 1;26/06/2017;Brasil;;de 30 a 40 anos;
Indefinido 1;28/06/2017;Brasil;;de 20 a 30 anos;
Indefinido 1;07/07/2017;Brasil;;de 50 a 60 anos;
Indefinido 1;10/07/2017;Brasil;;de 50 a 60 anos;
Indefinido 1;26/07/2017;Brasil;;de 30 a 40 anos;
Indefinido 1;27/07/2017;Brasil;;de 17 a 20 anos;
Indefinido 1;27/07/2017;Brasil;;de 40 a 50 anos;
Indefinido 1;07/08/2017;Brasil;;;
Indefinido 1;15/08/2017;Brasil;;de 30 a 40 anos;
Indefinido 1;25/08/2017;Brasil;;de 17 a 20 anos;
Indefinido 1;30/08/2017;Brasil;;de 40 a 50 anos;
Indefinido 1;23/09/2017;Brasil;;de 20 a 30 anos;
Indefinido 1;02/10/2017;Brasil;;de 60 a 70 anos;
Indefinido 1;09/10/2017;Brasil;;de 50 a 60 anos;
Indefinido 1;25/10/2017;Brasil;;de 20 a 30 anos;
Indefinido 1;07/11/2017;Brasil;;;
Indefinido 1;07/02/2018;Brasil;;de 40 a 50 anos;
Indefinido 1;07/02/2018;Brasil;;de 30 a 40 anos;
Indefinido 1;11/03/2018;Brasil;;de 40 a 50 anos;
Indefinido 1;13/03/2018;Brasil;;de 40 a 50 anos;
Indefinido 1;14/03/2018;Brasil;;de 40 a 50 anos;
Indefinido 1;18/03/2018;Brasil;;de 20 a 30 anos;
Indefinido 1;19/03/2018;Brasil;;de 50 a 60 anos;
Indefinido 1;19/03/2018;Brasil;;de 40 a 50 anos;
Indefinido 1;27/03/2018;Brasil;;de 30 a 40 anos;
Indefinido 1;31/03/2018;Brasil;;de 20 a 30 anos;
Indefinido 1;04/04/2018;Brasil;;de 50 a 60 anos;
Indefinido 1;09/04/2018;Brasil;;de 50 a 60 anos;
Indefinido 1;11/04/2018;Brasil;;de 40 a 50 anos;
Indefinido 1;12/04/2018;Brasil;;de 20 a 30 anos;
Indefinido 1;14/04/2018;Brasil;;de 50 a 60 anos;
Indefinido 1;16/04/2018;Brasil;;de 30 a 40 anos;
Indefinido 1;17/04/2018;Brasil;;de 20 a 30 anos;
Indefinido 1;20/04/2018;Brasil;;de 40 a 50 anos;
Indefinido 1;04/05/2018;Brasil;;de 40 a 50 anos;
Indefinido 1;05/05/2018;Brasil;;de 40 a 50 anos;
Indefinido 1;05/05/2018;Brasil;;de 40 a 50 anos;
Indefinido 1;05/05/2018;Brasil;;de 40 a 50 anos;
Indefinido 1;05/05/2018;Brasil;;de 40 a 50 anos;
Indefinido 1;06/05/2018;Brasil;;de 30 a 40 anos;
Indefinido 1;06/05/2018;Brasil;;de 30 a 40 anos;
Indefinido 1;07/05/2018;Brasil;;de 40 a 50 anos;
Indefinido 1;07/05/2018;Brasil;;de 30 a 40 anos;
Indefinido 1;07/05/2018;Brasil;;de 30 a 40 anos;
Indefinido 1;07/05/2018;Brasil;;de 50 a 60 anos;
Indefinido 1;07/05/2018;Brasil;;de 30 a 40 anos;
Indefinido 1;07/05/2018;Brasil;;de 30 a 40 anos;
Indefinido 1;08/05/2018;Brasil;;de 60 a 70 anos;
Indefinido 1;08/05/2018;Brasil;;de 40 a 50 anos;
Indefinido 1;09/05/2018;Brasil;;de 60 a 70 anos;
Indefinido 1;11/05/2018;Brasil;;de 60 a 70 anos;
Indefinido 1;15/05/2018;Brasil;;de 50 a 60 anos;
Indefinido 1;17/05/2018;Brasil;;de 50 a 60 anos;
Indefinido 1;11/06/2018;Brasil;;de 40 a 50 anos;
Indefinido 1;17/06/2018;Brasil;;de 30 a 40 anos;
Indefinido 1;18/06/2018;Brasil;;de 40 a 50 anos;
Indefinido 1;19/06/2018;Brasil;;de 60 a 70 anos;
Indefinido 1;27/06/2018;Brasil;;de 50 a 60 anos;
Indefinido 1;04/07/2018;Brasil;;de 50 a 60 anos;
Indefinido 1;04/07/2018;Brasil;;de 50 a 60 anos;
Indefinido 1;02/08/2018;Brasil;;de 50 a 60 anos;
Indefinido 1;03/08/2018;Brasil;;de 30 a 40 anos;
Indefinido 1;27/08/2018;Brasil;;;
Indefinido 1;03/09/2018;Brasil;;de 30 a 40 anos;
Indefinido 1;05/09/2018;Brasil;;de 50 a 60 anos;
Indefinido 1;20/09/2018;Brasil;;de 30 a 40 anos;
Indefinido 1;18/10/2018;Brasil;;de 20 a 30 anos;
Indefinido 1;23/10/2018;Brasil;;de 50 a 60 anos;
Indefinido 1;25/10/2018;Brasil;;de 40 a 50 anos;
Indefinido 1;30/11/2018;Brasil;;de 50 a 60 anos;
Indefinido 1;30/11/2018;Brasil;;de 40 a 50 anos;
Indefinido 1;03/12/2018;Brasil;;de 50 a 60 anos;
Indefinido 1;04/12/2018;Brasil;;de 40 a 50 anos;
Indefinido 1;06/12/2018;Brasil;;de 40 a 50 anos;
Indefinido 1;12/12/2018;Brasil;;de 30 a 40 anos;
Indefinido 1;02/02/2019;Brasil;;de 50 a 60 anos;
Indefinido 1;06/02/2019;Brasil;;de 30 a 40 anos;
Indefinido 1;06/03/2019;Brasil;;de 40 a 50 anos;
Indefinido 1;07/03/2019;Brasil;;de 30 a 40 anos;
Indefinido 1;18/03/2019;Brasil;;de 50 a 60 anos;
Indefinido 2;02/04/2018;Portugal;feminino;;Estilo de Uso A - Uso Participativo no Espaço Virtual
Indefinido 2;02/04/2018;Portugal;feminino;;Estilo de Uso C - Estruturação e Planejamento no Espaço Virtual
Indefinido 2;29/03/2018;Portugal;masculino;;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Indefinido 2;22/04/2018;Portugal;masculino;;Estilo de Uso A - Uso Participativo no Espaço Virtual
Indefinido 2;22/04/2018;Portugal;feminino;;Estilo de Uso A - Uso Participativo no Espaço Virtual
Indefinido 2;29/03/2018;Portugal;feminino;;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Indefinido 2;22/04/2018;Portugal;feminino;;Estilo de Uso A - Uso Participativo no Espaço Virtual
Indefinido 2;03/04/2018;Portugal;masculino;;Estilo de Uso C - Estruturação e Planejamento no Espaço Virtual
Indefinido 2;24/03/2018;Portugal;masculino;;Estilo de Uso A - Uso Participativo no Espaço Virtual
Indefinido 2;01/04/2018;Portugal;feminino;;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Indefinido 2;10/04/2018;Portugal;feminino;;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Indefinido 2;01/04/2018;Portugal;feminino;;Não Identificado
Indefinido 2;06/04/2018;Portugal;feminino;;Estilo de Uso A - Uso Participativo no Espaço Virtual e Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Indefinido 2;16/04/2019;Portugal;feminino;;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Indefinido 2;05/05/2019;Portugal;feminino;;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Indefinido 2;16/04/2019;Portugal;feminino;;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Indefinido 2;07/04/2019;Portugal;feminino;;Estilo de Uso A - Uso Participativo no Espaço Virtual e Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Indefinido 2;27/03/2019;Portugal;feminino;;Estilo de Uso A - Uso Participativo no Espaço Virtual
Indefinido 2;05/05/2019;Portugal;masculino;;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Indefinido 2;05/05/2019;Portugal;masculino;;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Indefinido 2;07/04/2019;Portugal;masculino;;Estilo de Uso A - Uso Participativo no Espaço Virtual
Indefinido 2;05/05/2019;Portugal;feminino;;Estilo de Uso A - Uso Participativo no Espaço Virtual
Indefinido 2;05/05/2019;Portugal;feminino;;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual e Estilo de Uso C - Estruturação e Planejamento no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;;Estilo de Uso A - Uso Participativo no Espaço Virtual e Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;;Estilo de Uso A - Uso Participativo no Espaço Virtual e Estilo de Uso C - Estruturação e Planejamento no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual e Estilo de Uso C - Estruturação e Planejamento no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;feminino;;Estilo de Uso A - Uso Participativo no Espaço Virtual e Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;;Estilo de Uso D - Ação Concreta e Produção no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;feminino;;Estilo de Uso A - Uso Participativo no Espaço Virtual e Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;feminino;;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual e Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual e Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual e Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual e Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual e Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;feminino;de 60 a 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual e Estilo de Uso C - Estruturação e Planejamento no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;feminino;de 60 a 70 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;feminino;de 60 a 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;feminino;de 60 a 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual e Estilo de Uso D - Ação Concreta e Produção no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso C - Estruturação e Planejamento no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual e Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso C - Estruturação e Planejamento no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;feminino;de 60 a 70 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;feminino;de 60 a 70 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual e Estilo de Uso C - Estruturação e Planejamento no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;;de 60 a 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;feminino;de 60 a 70 anos;Estilo de Uso C - Estruturação e Planejamento no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;feminino;de 60 a 70 anos;Estilo de Uso C - Estruturação e Planejamento no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso D - Ação Concreta e Produção no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;feminino;de 60 a 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;de 60 a 70 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;feminino;de 60 a 70 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;feminino;de 60 a 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;feminino;de 60 a 70 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;feminino;acima de 70 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual e Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;feminino;acima de 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual e Estilo de Uso D - Ação Concreta e Produção no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;;acima de 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual e Estilo de Uso C - Estruturação e Planejamento no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;;acima de 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;feminino;acima de 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;feminino;acima de 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;feminino;acima de 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual e Estilo de Uso D - Ação Concreta e Produção no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;feminino;acima de 70 anos;Estilo de Uso D - Ação Concreta e Produção no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;feminino;acima de 70 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;masculino;acima de 70 anos;Estilo de Uso C - Estruturação e Planejamento no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;;acima de 70 anos;Estilo de Uso C - Estruturação e Planejamento no Espaço Virtual
Cristina Sánchez Romero;01/05/2020;Espanha;;acima de 70 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual e Estilo de Uso D - Ação Concreta e Produção no Espaço Virtual
